SessionID,date,string,latency (mSec),comment
ID082311m,2014-08-23 11:55:38 +0000,6,465.141333,morning coffee
ID082311m,2014-08-23 11:55:41 +0000,2,415.905042,morning coffee
ID082311m,2014-08-23 11:55:44 +0000,1,415.684625,morning coffee
ID082311m,2014-08-23 11:55:47 +0000,4,416.850375,morning coffee
ID082311m,2014-08-23 11:55:49 +0000,2,367.154958,morning coffee
ID082311m,2014-08-23 11:55:52 +0000,4,430.296833,morning coffee
ID082311m,2014-08-23 11:55:55 +0000,1,432.725875,morning coffee
ID082311m,2014-08-23 11:55:58 +0000,4,382.136417,morning coffee
ID082311m,2014-08-23 11:56:01 +0000,3,416.667542,morning coffee
ID082311m,2014-08-23 11:56:03 +0000,3,333.105083,morning coffee
ID082311m,2014-08-23 11:56:06 +0000,3,349.932958,morning coffee
ID082311m,2014-08-23 11:56:09 +0000,4,399.583333,morning coffee
ID082311m,2014-08-23 11:56:12 +0000,4,383.443,morning coffee
ID082311m,2014-08-23 11:56:15 +0000,1,432.076833,morning coffee
ID082311m,2014-08-23 11:56:17 +0000,5,400.055458,morning coffee
ID082311m,2014-08-23 11:56:20 +0000,6,381.653792,morning coffee
ID082311m,2014-08-23 11:56:23 +0000,4,381.902708,morning coffee
ID082311m,2014-08-23 11:56:26 +0000,2,365.081542,morning coffee
ID082311m,2014-08-23 11:56:28 +0000,3,415.327917,morning coffee
,2014-08-23 11:56:28 +0000,Session,0.562341,morning coffee
ID082411m,2014-08-24 11:06:09 +0000,1,446.550417,coffee morning
ID082411m,2014-08-24 11:06:12 +0000,4,384.350208,coffee morning
ID082411m,2014-08-24 11:06:18 +0000,6,383.228583,coffee morning
ID082411m,2014-08-24 11:06:21 +0000,3,367.107375,coffee morning
ID082411m,2014-08-24 11:06:23 +0000,5,366.932875,coffee morning
ID082411m,2014-08-24 11:06:26 +0000,4,416.21475,coffee morning
ID082411m,2014-08-24 11:06:29 +0000,6,419.48375,coffee morning
ID082411m,2014-08-24 11:06:35 +0000,4,367.7235,coffee morning
ID082411m,2014-08-24 11:06:38 +0000,3,382.542708,coffee morning
ID082411m,2014-08-24 11:06:41 +0000,4,367.583292,coffee morning
ID082411m,2014-08-24 11:06:44 +0000,5,465.899292,coffee morning
ID082411m,2014-08-24 11:06:47 +0000,3,397.184125,coffee morning
ID082411m,2014-08-24 11:06:50 +0000,2,484.103083,coffee morning
ID082411m,2014-08-24 11:06:53 +0000,3,414.797667,coffee morning
ID082411m,2014-08-24 11:06:56 +0000,4,381.02725,coffee morning
ID082411m,2014-08-24 11:06:59 +0000,2,415.82125,coffee morning
ID082411m,2014-08-24 11:07:02 +0000,2,399.320875,coffee morning
ID082411m,2014-08-24 11:07:05 +0000,2,349.358792,coffee morning
ID082411m,2014-08-24 11:07:08 +0000,6,449.246333,coffee morning
ID082411m,2014-08-24 11:07:11 +0000,2,432.99825,coffee morning
ID082411m,2014-08-24 11:07:14 +0000,1,499.196083,coffee morning
ID082411m,2014-08-24 11:07:17 +0000,1,464.581958,coffee morning
ID082411m,2014-08-24 11:07:20 +0000,6,400.094542,coffee morning
ID082411m,2014-08-24 11:07:22 +0000,5,381.742083,coffee morning
ID082411m,2014-08-24 11:07:25 +0000,3,383.477625,coffee morning
ID082411m,2014-08-24 11:07:28 +0000,6,400.101583,coffee morning
ID082411m,2014-08-24 11:07:31 +0000,3,383.399,coffee morning
ID082411m,2014-08-24 11:07:33 +0000,6,383.386208,coffee morning
ID082411m,2014-08-24 11:07:36 +0000,5,398.642667,coffee morning
ID082411m,2014-08-24 11:07:43 +0000,4,415.475958,coffee morning
ID082411m,2014-08-24 11:07:50 +0000,6,465.008042,coffee morning
ID082411m,2014-08-24 11:08:04 +0000,2,445.451,coffee morning
,2014-08-24 11:08:04 +0000,Session,0.454278,coffee morning
ID082511m,2014-08-25 11:05:51 +0000,2,384.012583,morning coffee
ID082511m,2014-08-25 11:05:54 +0000,1,399.415583,morning coffee
ID082511m,2014-08-25 11:05:56 +0000,3,349.454167,morning coffee
ID082511m,2014-08-25 11:06:02 +0000,5,366.011458,morning coffee
ID082511m,2014-08-25 11:06:05 +0000,5,380.023542,morning coffee
ID082511m,2014-08-25 11:06:08 +0000,6,349.265542,morning coffee
ID082511m,2014-08-25 11:06:11 +0000,4,399.195958,morning coffee
ID082511m,2014-08-25 11:06:14 +0000,3,332.346417,morning coffee
ID082511m,2014-08-25 11:06:23 +0000,1,431.987125,morning coffee
ID082511m,2014-08-25 11:06:26 +0000,5,432.910208,morning coffee
ID082511m,2014-08-25 11:06:29 +0000,3,432.491958,morning coffee
ID082511m,2014-08-25 11:06:31 +0000,3,365.944583,morning coffee
ID082511m,2014-08-25 11:06:34 +0000,1,400.212917,morning coffee
ID082511m,2014-08-25 11:06:37 +0000,2,432.653875,morning coffee
ID082511m,2014-08-25 11:06:40 +0000,6,398.972958,morning coffee
ID082511m,2014-08-25 11:06:43 +0000,6,400.238542,morning coffee
ID082511m,2014-08-25 11:06:45 +0000,5,415.537792,morning coffee
ID082511m,2014-08-25 11:06:48 +0000,5,433.213042,morning coffee
ID082511m,2014-08-25 11:06:51 +0000,4,416.677458,morning coffee
ID082511m,2014-08-25 11:06:54 +0000,4,396.798,morning coffee
ID082511m,2014-08-25 11:06:56 +0000,4,365.128292,morning coffee
ID082511m,2014-08-25 11:06:59 +0000,4,366.721583,morning coffee
ID082511m,2014-08-25 11:07:02 +0000,5,365.606875,morning coffee
ID082511m,2014-08-25 11:07:05 +0000,6,392.040792,morning coffee
ID082511m,2014-08-25 11:07:07 +0000,5,332.103625,morning coffee
ID082511m,2014-08-25 11:07:10 +0000,4,399.347667,morning coffee
ID082511m,2014-08-25 11:07:13 +0000,3,398.694833,morning coffee
ID082511m,2014-08-25 11:07:16 +0000,2,398.822,morning coffee
ID082511m,2014-08-25 11:07:19 +0000,6,415.446708,morning coffee
ID082511m,2014-08-25 11:07:22 +0000,3,365.215667,morning coffee
ID082511m,2014-08-25 11:07:24 +0000,1,381.347417,morning coffee
ID082511m,2014-08-25 11:07:27 +0000,2,381.776708,morning coffee
,2014-08-25 11:07:27 +0000,Session,0.591141,morning coffee
ID082701m,2014-08-27 01:21:23 +0000,3,349.240875,plane ride 
ID082701m,2014-08-27 01:21:26 +0000,2,366.503,plane ride 
ID082701m,2014-08-27 01:21:29 +0000,4,334.226292,plane ride 
ID082701m,2014-08-27 01:21:35 +0000,6,400.966125,plane ride 
ID082701m,2014-08-27 01:21:38 +0000,2,416.203958,plane ride 
ID082701m,2014-08-27 01:21:41 +0000,4,383.246375,plane ride 
ID082701m,2014-08-27 01:21:44 +0000,4,449.968042,plane ride 
ID082701m,2014-08-27 01:21:47 +0000,4,399.626375,plane ride 
ID082701m,2014-08-27 01:21:49 +0000,4,382.557792,plane ride 
ID082701m,2014-08-27 01:21:52 +0000,6,399.379417,plane ride 
ID082701m,2014-08-27 01:21:55 +0000,1,350.636917,plane ride 
ID082701m,2014-08-27 01:21:58 +0000,1,414.785,plane ride 
ID082701m,2014-08-27 01:22:01 +0000,4,398.809667,plane ride 
ID082701m,2014-08-27 01:22:03 +0000,3,348.231958,plane ride 
ID082701m,2014-08-27 01:22:06 +0000,5,398.223167,plane ride 
ID082701m,2014-08-27 01:22:09 +0000,5,399.2595,plane ride 
ID082701m,2014-08-27 01:22:12 +0000,2,414.689458,plane ride 
ID082701m,2014-08-27 01:22:15 +0000,1,431.533167,plane ride 
ID082701m,2014-08-27 01:22:17 +0000,1,381.145167,plane ride 
ID082701m,2014-08-27 01:22:20 +0000,4,399.083333,plane ride 
ID082701m,2014-08-27 01:22:23 +0000,4,366.286,plane ride 
ID082701m,2014-08-27 01:22:29 +0000,6,365.676125,plane ride 
ID082701m,2014-08-27 01:22:32 +0000,1,416.203083,plane ride 
ID082701m,2014-08-27 01:22:34 +0000,1,415.01625,plane ride 
ID082701m,2014-08-27 01:22:37 +0000,1,398.24225,plane ride 
ID082701m,2014-08-27 01:22:40 +0000,1,448.771333,plane ride 
ID082701m,2014-08-27 01:22:43 +0000,6,415.299792,plane ride 
ID082701m,2014-08-27 01:22:46 +0000,6,381.968792,plane ride 
ID082701m,2014-08-27 01:22:49 +0000,4,382.187583,plane ride 
ID082701m,2014-08-27 01:22:52 +0000,6,430.20125,plane ride 
ID082701m,2014-08-27 01:22:55 +0000,5,414.754042,plane ride 
ID082701m,2014-08-27 01:22:58 +0000,1,482.194042,plane ride 
,2014-08-27 01:22:58 +0000,Session,0.577792,plane ride 
ID082714m,2014-08-27 14:03:25 +0000,6,414.490083,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:03:28 +0000,3,384.18975,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:03:31 +0000,6,401.282792,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:03:34 +0000,4,382.388875,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:03:37 +0000,4,366.375292,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:03:40 +0000,2,365.638292,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:03:43 +0000,1,412.512375,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:03:45 +0000,5,399.407792,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:03:48 +0000,1,433.084833,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:03:52 +0000,1,447.898542,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:03:54 +0000,1,383.687458,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:03:57 +0000,2,389.071333,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:04:00 +0000,3,382.859042,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:04:03 +0000,2,367.00925,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:04:06 +0000,2,397.024083,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:04:09 +0000,4,415.354667,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:04:11 +0000,2,415.08275,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:04:14 +0000,3,416.57775,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:04:17 +0000,1,416.477667,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:04:24 +0000,6,399.458833,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:04:30 +0000,4,383.522833,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:04:33 +0000,4,382.127125,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:04:35 +0000,3,399.183,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:04:42 +0000,2,415.364167,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:04:45 +0000,6,383.553,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:04:47 +0000,1,383.228958,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:04:50 +0000,5,383.309333,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:04:53 +0000,1,398.911708,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:04:56 +0000,5,398.786667,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:04:59 +0000,5,365.487792,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:05:02 +0000,3,365.236292,morning coffee (home on Mercer Island)
ID082714m,2014-08-27 14:05:05 +0000,2,431.757417,morning coffee (home on Mercer Island)
,2014-08-27 14:05:05 +0000,Session,0.573679,morning coffee (home on Mercer Island)
ID082812m,2014-08-28 12:36:41 +0000,4,360.178458,morning coffee
ID082812m,2014-08-28 12:36:47 +0000,3,341.945708,morning coffee
ID082812m,2014-08-28 12:36:50 +0000,2,377.07825,morning coffee
ID082812m,2014-08-28 12:36:52 +0000,4,362.70225,morning coffee
ID082812m,2014-08-28 12:36:58 +0000,5,375.551333,morning coffee
ID082812m,2014-08-28 12:37:01 +0000,4,375.326667,morning coffee
ID082812m,2014-08-28 12:37:04 +0000,4,358.922,morning coffee
ID082812m,2014-08-28 12:37:07 +0000,1,358.852917,morning coffee
ID082812m,2014-08-28 12:37:10 +0000,4,541.447583,morning coffee
ID082812m,2014-08-28 12:37:13 +0000,3,358.809,morning coffee
ID082812m,2014-08-28 12:37:19 +0000,5,392.422083,morning coffee
ID082812m,2014-08-28 12:37:22 +0000,3,358.077792,morning coffee
ID082812m,2014-08-28 12:37:25 +0000,2,390.921542,morning coffee
ID082812m,2014-08-28 12:37:28 +0000,1,375.166875,morning coffee
ID082812m,2014-08-28 12:37:43 +0000,1,375.293417,morning coffee
ID082812m,2014-08-28 12:37:46 +0000,2,390.961458,morning coffee
ID082812m,2014-08-28 12:37:52 +0000,6,407.7815,morning coffee
ID082812m,2014-08-28 12:37:58 +0000,3,390.722625,morning coffee
ID082812m,2014-08-28 12:38:01 +0000,1,390.67925,morning coffee
ID082812m,2014-08-28 12:38:04 +0000,6,407.682833,morning coffee
ID082812m,2014-08-28 12:38:06 +0000,2,357.657542,morning coffee
ID082812m,2014-08-28 12:38:12 +0000,5,395.673292,morning coffee
ID082812m,2014-08-28 12:38:15 +0000,6,427.025667,morning coffee
ID082812m,2014-08-28 12:38:18 +0000,2,394.600292,morning coffee
ID082812m,2014-08-28 12:38:21 +0000,3,406.93825,morning coffee
ID082812m,2014-08-28 12:38:24 +0000,6,394.2705,morning coffee
ID082812m,2014-08-28 12:38:27 +0000,1,393.725208,morning coffee
ID082812m,2014-08-28 12:38:30 +0000,1,376.032792,morning coffee
ID082812m,2014-08-28 12:38:32 +0000,3,394.13025,morning coffee
ID082812m,2014-08-28 12:38:35 +0000,5,343.757583,morning coffee
ID082812m,2014-08-28 12:38:38 +0000,6,386.90875,morning coffee
ID082812m,2014-08-28 12:38:41 +0000,2,428.716542,morning coffee
,2014-08-28 12:38:41 +0000,Session,0.670778,morning coffee
ID082912m,2014-08-29 12:27:49 +0000,2,381.718708,morning coffee
ID082912m,2014-08-29 12:27:52 +0000,3,366.642625,morning coffee
ID082912m,2014-08-29 12:27:55 +0000,5,402.4825,morning coffee
ID082912m,2014-08-29 12:27:58 +0000,5,367.565292,morning coffee
ID082912m,2014-08-29 12:28:01 +0000,6,367.489667,morning coffee
ID082912m,2014-08-29 12:28:10 +0000,1,399.193708,morning coffee
ID082912m,2014-08-29 12:28:13 +0000,3,365.853042,morning coffee
ID082912m,2014-08-29 12:28:16 +0000,5,399.755,morning coffee
ID082912m,2014-08-29 12:28:19 +0000,5,350.660708,morning coffee
ID082912m,2014-08-29 12:28:22 +0000,3,348.836292,morning coffee
ID082912m,2014-08-29 12:28:24 +0000,6,397.853167,morning coffee
ID082912m,2014-08-29 12:28:30 +0000,4,365.035083,morning coffee
ID082912m,2014-08-29 12:28:33 +0000,3,383.192875,morning coffee
ID082912m,2014-08-29 12:28:36 +0000,2,347.353167,morning coffee
ID082912m,2014-08-29 12:28:39 +0000,6,448.393833,morning coffee
ID082912m,2014-08-29 12:28:45 +0000,5,399.359625,morning coffee
ID082912m,2014-08-29 12:28:48 +0000,4,366.127625,morning coffee
ID082912m,2014-08-29 12:28:51 +0000,3,383.358292,morning coffee
ID082912m,2014-08-29 12:28:54 +0000,1,349.331583,morning coffee
ID082912m,2014-08-29 12:28:57 +0000,1,382.920375,morning coffee
ID082912m,2014-08-29 12:29:00 +0000,1,366.403792,morning coffee
ID082912m,2014-08-29 12:29:02 +0000,6,398.917083,morning coffee
ID082912m,2014-08-29 12:29:05 +0000,4,315.3055,morning coffee
ID082912m,2014-08-29 12:29:12 +0000,1,418.337,morning coffee
ID082912m,2014-08-29 12:29:15 +0000,1,415.626667,morning coffee
ID082912m,2014-08-29 12:29:18 +0000,2,382.152708,morning coffee
ID082912m,2014-08-29 12:29:21 +0000,1,382.097,morning coffee
ID082912m,2014-08-29 12:29:23 +0000,5,365.516042,morning coffee
ID082912m,2014-08-29 12:29:26 +0000,5,434.199417,morning coffee
ID082912m,2014-08-29 12:29:33 +0000,1,314.868375,morning coffee
ID082912m,2014-08-29 12:29:35 +0000,1,364.78175,morning coffee
ID082912m,2014-08-29 12:29:38 +0000,1,348.653292,morning coffee
,2014-08-29 12:29:38 +0000,Session,0.708918,morning coffee
ID083015m,2014-08-30 15:31:41 +0000,1,380.450708,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:31:44 +0000,2,399.812417,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:31:46 +0000,5,349.573917,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:31:53 +0000,6,451.088458,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:31:55 +0000,4,349.549417,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:31:58 +0000,5,416.298667,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:32:01 +0000,4,348.62,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:32:04 +0000,2,348.051125,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:32:06 +0000,3,364.828833,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:32:13 +0000,6,416.821208,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:32:15 +0000,6,398.657792,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:32:18 +0000,1,415.538792,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:32:22 +0000,5,382.618833,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:32:25 +0000,6,349.245542,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:32:28 +0000,1,448.164583,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:32:30 +0000,3,348.883333,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:32:33 +0000,6,383.33725,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:32:36 +0000,3,382.075625,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:32:38 +0000,4,349.689333,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:32:41 +0000,4,316.09175,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:32:44 +0000,5,399.615333,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:32:47 +0000,5,379.559208,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:32:49 +0000,4,299.65925,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:33:01 +0000,1,365.228125,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:33:04 +0000,2,349.804125,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:33:07 +0000,1,415.661125,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:33:10 +0000,5,333.07175,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:33:13 +0000,5,348.25475,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:33:34 +0000,3,398.29825,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:33:37 +0000,1,431.01475,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:33:40 +0000,2,369.487417,morning coffee (lousy sleep)
ID083015m,2014-08-30 15:33:43 +0000,4,431.713917,morning coffee (lousy sleep)
,2014-08-30 15:33:43 +0000,Session,0.676072,morning coffee (lousy sleep)
ID083112m,2014-08-31 12:30:12 +0000,4,377.439167,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:30:15 +0000,5,365.198125,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:30:18 +0000,2,415.805708,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:30:20 +0000,3,366.374375,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:30:23 +0000,1,414.851042,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:30:26 +0000,2,347.936292,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:30:33 +0000,2,380.532083,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:30:39 +0000,5,380.430458,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:30:42 +0000,1,413.735292,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:30:45 +0000,5,397.6035,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:30:48 +0000,6,349.969458,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:30:51 +0000,2,415.936292,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:30:53 +0000,4,399.503042,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:30:56 +0000,5,332.139917,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:31:02 +0000,5,380.620292,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:31:05 +0000,2,398.934792,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:31:08 +0000,2,366.153167,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:31:11 +0000,4,380.91875,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:31:14 +0000,4,369.953708,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:31:16 +0000,4,430.731167,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:31:19 +0000,1,481.036417,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:31:22 +0000,3,281.453792,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:31:25 +0000,1,381.574542,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:31:27 +0000,6,447.078458,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:31:34 +0000,2,446.431583,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:31:37 +0000,3,396.963708,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:31:39 +0000,4,380.547917,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:31:43 +0000,1,461.38425,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:31:49 +0000,2,412.288083,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:31:52 +0000,3,379.8095,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:31:55 +0000,4,362.701167,morning coffee (up 3am refreshed)
ID083112m,2014-08-31 12:31:58 +0000,2,479.070125,morning coffee (up 3am refreshed)
,2014-08-31 12:31:58 +0000,Session,0.569188,morning coffee (up 3am refreshed)
ID090113m,2014-09-01 13:46:21 +0000,4,382.646958,morning coffee (poor sleep)
ID090113m,2014-09-01 13:46:24 +0000,3,350.616292,morning coffee (poor sleep)
ID090113m,2014-09-01 13:46:30 +0000,5,349.739167,morning coffee (poor sleep)
ID090113m,2014-09-01 13:46:33 +0000,6,383.812042,morning coffee (poor sleep)
ID090113m,2014-09-01 13:46:43 +0000,3,397.891542,morning coffee (poor sleep)
ID090113m,2014-09-01 13:46:46 +0000,1,399.950667,morning coffee (poor sleep)
ID090113m,2014-09-01 13:46:48 +0000,1,415.896167,morning coffee (poor sleep)
ID090113m,2014-09-01 13:46:52 +0000,3,334.041,morning coffee (poor sleep)
ID090113m,2014-09-01 13:46:55 +0000,4,399.395542,morning coffee (poor sleep)
ID090113m,2014-09-01 13:46:58 +0000,3,416.563875,morning coffee (poor sleep)
ID090113m,2014-09-01 13:47:01 +0000,6,365.189917,morning coffee (poor sleep)
ID090113m,2014-09-01 13:47:04 +0000,1,381.390792,morning coffee (poor sleep)
ID090113m,2014-09-01 13:47:06 +0000,6,365.358,morning coffee (poor sleep)
ID090113m,2014-09-01 13:47:09 +0000,4,365.630375,morning coffee (poor sleep)
ID090113m,2014-09-01 13:47:12 +0000,3,398.740417,morning coffee (poor sleep)
ID090113m,2014-09-01 13:47:15 +0000,6,448.714667,morning coffee (poor sleep)
ID090113m,2014-09-01 13:47:19 +0000,5,433.135875,morning coffee (poor sleep)
ID090113m,2014-09-01 13:47:22 +0000,5,366.308,morning coffee (poor sleep)
ID090113m,2014-09-01 13:47:25 +0000,5,382.154042,morning coffee (poor sleep)
ID090113m,2014-09-01 13:47:31 +0000,5,365.537833,morning coffee (poor sleep)
ID090113m,2014-09-01 13:47:34 +0000,4,399.520292,morning coffee (poor sleep)
ID090113m,2014-09-01 13:47:40 +0000,5,415.535292,morning coffee (poor sleep)
ID090113m,2014-09-01 13:47:43 +0000,2,448.817875,morning coffee (poor sleep)
ID090113m,2014-09-01 13:47:46 +0000,6,448.488208,morning coffee (poor sleep)
ID090113m,2014-09-01 13:47:49 +0000,3,415.55325,morning coffee (poor sleep)
ID090113m,2014-09-01 13:47:52 +0000,3,381.887958,morning coffee (poor sleep)
ID090113m,2014-09-01 13:47:55 +0000,5,398.537042,morning coffee (poor sleep)
ID090113m,2014-09-01 13:47:57 +0000,1,431.851917,morning coffee (poor sleep)
ID090113m,2014-09-01 13:48:00 +0000,1,398.531917,morning coffee (poor sleep)
ID090113m,2014-09-01 13:48:06 +0000,4,398.557,morning coffee (poor sleep)
ID090113m,2014-09-01 13:48:09 +0000,5,414.786333,morning coffee (poor sleep)
ID090113m,2014-09-01 13:48:12 +0000,6,448.534542,morning coffee (poor sleep)
,2014-09-01 13:48:12 +0000,Session,0.534794,morning coffee (poor sleep)
ID090214m,2014-09-02 14:08:07 +0000,4,362.460375,morning coffee (b)
ID090214m,2014-09-02 14:08:10 +0000,4,367.153042,morning coffee (b)
ID090214m,2014-09-02 14:08:13 +0000,6,367.535667,morning coffee (b)
ID090214m,2014-09-02 14:08:19 +0000,6,382.474667,morning coffee (b)
ID090214m,2014-09-02 14:08:22 +0000,4,382.825583,morning coffee (b)
ID090214m,2014-09-02 14:08:25 +0000,6,417.490958,morning coffee (b)
ID090214m,2014-09-02 14:08:27 +0000,5,366.306417,morning coffee (b)
ID090214m,2014-09-02 14:08:33 +0000,2,416.202167,morning coffee (b)
ID090214m,2014-09-02 14:08:36 +0000,1,400.96875,morning coffee (b)
ID090214m,2014-09-02 14:08:39 +0000,2,415.252,morning coffee (b)
ID090214m,2014-09-02 14:08:42 +0000,6,399.313083,morning coffee (b)
ID090214m,2014-09-02 14:08:45 +0000,3,383.337417,morning coffee (b)
ID090214m,2014-09-02 14:08:48 +0000,5,382.807375,morning coffee (b)
ID090214m,2014-09-02 14:08:50 +0000,5,382.036917,morning coffee (b)
ID090214m,2014-09-02 14:08:53 +0000,1,433.274625,morning coffee (b)
ID090214m,2014-09-02 14:08:56 +0000,2,349.182667,morning coffee (b)
ID090214m,2014-09-02 14:08:59 +0000,6,398.817042,morning coffee (b)
ID090214m,2014-09-02 14:09:02 +0000,2,366.407417,morning coffee (b)
ID090214m,2014-09-02 14:09:04 +0000,4,349.547167,morning coffee (b)
ID090214m,2014-09-02 14:09:07 +0000,2,416.506917,morning coffee (b)
ID090214m,2014-09-02 14:09:10 +0000,2,366.372125,morning coffee (b)
ID090214m,2014-09-02 14:09:19 +0000,5,415.897542,morning coffee (b)
ID090214m,2014-09-02 14:09:22 +0000,3,413.429,morning coffee (b)
ID090214m,2014-09-02 14:09:25 +0000,4,399.999208,morning coffee (b)
ID090214m,2014-09-02 14:09:28 +0000,2,432.707125,morning coffee (b)
ID090214m,2014-09-02 14:09:41 +0000,2,314.851708,morning coffee (b)
ID090214m,2014-09-02 14:09:43 +0000,3,280.565708,morning coffee (b)
ID090214m,2014-09-02 14:09:46 +0000,2,380.737792,morning coffee (b)
ID090214m,2014-09-02 14:09:49 +0000,4,346.311583,morning coffee (b)
ID090214m,2014-09-02 14:09:52 +0000,6,364.963625,morning coffee (b)
ID090214m,2014-09-02 14:09:55 +0000,4,347.279708,morning coffee (b)
ID090214m,2014-09-02 14:09:57 +0000,3,381.913,morning coffee (b)
,2014-09-02 14:09:57 +0000,Session,0.628467,morning coffee (b)
ID090312m,2014-09-03 12:50:54 +0000,3,396.512375,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:50:57 +0000,3,350.479542,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:51:00 +0000,5,384.689875,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:51:06 +0000,4,366.773958,morning coffee (honey bedtime)
